GeneSymbol,GeneID,DiseaseName,DiseaseID,DirectEvidence,InferenceChemicalName,InferenceScore,OmimIDs,PubMedIDs
IGFBP4,3487,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,7.75,,15020195
IGFBP5,3488,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,12.36,,15020195
IGFBP5,3488,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,12.36,,20156427
IGFBP5,3488,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,12.36,,15020195
IGFBP5B,403039,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,4.59,,2009908|7657819
IGFBP6,3489,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,7.86,,20156427
IGFBP6,3489,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,7.86,,15020195
IGFBP7,3490,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,13.56,,15020195
IGFBP7,3490,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,13.56,,20156427
IGFBP7,3490,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,13.56,,15020195
IGFN1.3,100331959,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.94,,20156427
IGHG1,3500,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,10.07,,15020195
IGHG1,3500,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,10.07,,2009908|7657819
IGHM,3507,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.99,,15020195
IGHM,3507,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,8.99,,15020195
IGHM,3507,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.82,,11259349|16720336|16785264
IGHMBP2,3508,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.40,,20156427
IGHV3,714473,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,5.34,,15020195
IGIP,492311,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.60,,20156427
IGIV1S5,394251,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,6.11,,2009908|7657819
IGKV12-46,692245,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,4.22,,20156427
IGLJ3,28831,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,5.08,,15020195
IGLL3P,91353,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,4.18,,20156427
IGSF1,3547,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.24,,20156427
IGSF1,3547,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.88,,11259349|16720336|16785264
IGSF10,285313,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.27,,20156427
IGSF11,152404,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.95,,20156427
IGSF11,152404,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.95,,15020195
IGSF21,84966,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.71,,15020195
IGSF23,147710,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,4.01,,15020195
IGSF3,3321,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.15,,20156427
IGSF3,3321,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.79,,11259349|16720336|16785264
IGSF5,150084,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.72,,15020195
IGSF8,93185,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.36,,20156427
IGSF9B,22997,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.54,,15020195
IHH,3549,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,9.05,,15020195
IHH,3549,IMMUNE SUPPRESSION,OMIM:146850,,Plant Preparations,9.05,,20156427
IHH,3549,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.69,,11259349|16720336|16785264
IIGP1,60440,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.30,,20156427
IK,3550,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,3.99,,15020195
IKB-1,172817,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,5.56,,2009908|7657819
IKBIP,121457,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.65,,20156427
IKBIP,121457,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.65,,15020195
IKBKB,3551,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,11.48,,15020195
IKBKB,3551,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,11.48,,20156427
IKBKB,3551,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,11.48,,15020195
IKBKG,8517,IMMUNE SUPPRESSION,OMIM:146850,,Plant Preparations,4.26,,20156427
IKZF1,10320,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,4.08,,15020195
IKZF2,22807,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.41,,15020195
IKZF3,22806,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.52,,15020195
IKZF5,64376,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.45,,20156427
IL1,111343,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,5.05,,15020195
IL10,3586,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,21.10,,15020195
IL10,3586,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,21.10,,20156427
IL10,3586,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,21.10,,15020195
IL10,3586,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,21.10,,2009908|7657819
IL10,3586,IMMUNE SUPPRESSION,OMIM:146850,,Plant Preparations,21.10,,20156427
IL10,3586,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,21.10,,15020195
IL10,3586,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,2.71,,11259349|16720336|16785264
IL10RB,3588,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.12,,20156427
IL11,3589,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,7.80,,15020195
IL11,3589,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,7.80,,20156427
IL11RA,3590,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.55,,20156427
IL12A,3592,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,11.86,,20156427
IL12A,3592,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,11.86,,15020195
IL12A,3592,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,11.86,,2009908|7657819
IL12A,3592,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.28,,11259349|16720336|16785264
IL12B,3593,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,10.85,,20156427
IL12B,3593,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,10.85,,15020195
IL12B,3593,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,10.85,,2009908|7657819
IL12B,3593,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.11,,11259349|16720336|16785264
IL12RB2,3595,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.17,,20156427
IL12RB2,3595,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,9.17,,2009908|7657819
IL13,3596,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,16.32,,20156427
IL13,3596,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,16.32,,15020195
IL13,3596,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,16.32,,2009908|7657819
IL13,3596,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,16.32,,15020195
IL13RA1,3597,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,13.60,,20156427
IL13RA1,3597,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,13.60,,15020195
IL13RA1,3597,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,13.60,,15020195
IL13RA2,3598,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.41,,20156427
IL13RA2,3598,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.41,,15020195
IL15,3600,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,7.74,,20156427
IL15,3600,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,7.74,,15020195
IL15RA,3601,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.11,,20156427
IL15RA,3601,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.11,,15020195
IL16,3603,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.17,,15020195
IL-17A,100136642,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,6.11,,2009908|7657819
IL17A,3605,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.21,,11259349|16720336|16785264
IL17B,27190,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.53,,20156427
IL17D,53342,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.47,,20156427
IL17F,112744,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.70,,15020195
IL17RA,23765,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.75,,20156427
IL17RA,23765,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.75,,15020195
IL17RB,55540,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.13,,20156427
IL17RC,84818,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.35,,20156427
IL17RD,54756,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,9.42,,2009908|7657819
IL17RD,54756,IMMUNE SUPPRESSION,OMIM:146850,,Plant Preparations,9.42,,20156427
IL18,3606,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,10.10,,20156427
IL18,3606,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,10.10,,15020195
IL18,3606,IMMUNE SUPPRESSION,OMIM:146850,,Plant Preparations,10.10,,20156427
IL18,3606,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,2.97,,11259349|16720336|16785264
IL18R1,8809,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.20,,20156427
IL18RAP,8807,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.50,,15020195
IL19,29949,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.65,,15020195
IL1A,3552,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,18.70,,15020195
IL1A,3552,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,18.70,,20156427
IL1A,3552,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,18.70,,15020195
IL1A,3552,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,18.70,,2009908|7657819
IL1A,3552,IMMUNE SUPPRESSION,OMIM:146850,,Platelet Activating Factor,18.70,,15020195
IL1A,3552,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,2.90,,11259349|16720336|16785264
IL1B,3553,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,19.98,,15020195
IL1B,3553,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,19.98,,20156427
IL1B,3553,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,19.98,,15020195
IL1B,3553,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,19.98,,2009908|7657819
IL1B,3553,IMMUNE SUPPRESSION,OMIM:146850,,Plant Preparations,19.98,,20156427
IL1B,3553,IMMUNE SUPPRESSION,OMIM:146850,,Platelet Activating Factor,19.98,,15020195
IL1B,3553,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,19.98,,15020195
IL1B,3553,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,2.39,,11259349|16720336|16785264
IL1R1,3554,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,7.31,,15020195
IL1R1,3554,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,7.31,,20156427
IL1R1,3554,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.31,,11259349|16720336|16785264
IL1R2,7850,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,7.68,,20156427
IL1R2,7850,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,7.68,,15020195
IL1RAP,3556,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,7.96,,20156427
IL1RAP,3556,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,7.96,,15020195
IL1RAPL1,11141,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.56,,15020195
IL1RAPL2,26280,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.87,,15020195
IL1RL1,9173,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,7.49,,20156427
IL1RL1,9173,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,7.49,,15020195
IL1RL2,8808,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.60,,15020195
IL1RN,3557,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,6.93,,20156427
IL1RN,3557,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,6.93,,2009908|7657819
IL1RN,3557,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.24,,11259349|16720336|16785264
IL2,3558,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,10.08,,20156427
IL2,3558,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,10.08,,2009908|7657819
IL2,3558,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,10.08,,15020195
IL2,3558,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,2.97,,11259349|16720336|16785264
IL20,50604,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,4.25,,2009908|7657819
IL20RA,53832,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.66,,15020195
IL20RA,53832,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,9.66,,2009908|7657819
IL20RB,53833,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.02,,20156427
IL20RB,53833,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,9.02,,2009908|7657819
IL21,59067,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.60,,15020195
IL21R,50615,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.31,,20156427
IL22,50616,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.34,,15020195
IL22RA1,58985,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.41,,20156427
IL22RA1,58985,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,9.41,,2009908|7657819
IL22RA2,116379,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.69,,15020195
IL23A,51561,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.83,,20156427
IL23R,149233,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.70,,15020195
IL24,11009,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.79,,20156427
IL27,246778,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.60,,15020195
IL27RA,9466,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.20,,20156427
IL2RA,3559,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,7.82,,20156427
IL2RA,3559,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,7.82,,2009908|7657819
IL3,3562,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.06,,20156427
IL31,386653,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.94,,15020195
IL31RA,133396,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.90,,20156427
IL31RA,133396,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.90,,15020195
IL32,9235,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.22,,20156427
IL33,90865,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,2.95,,15020195
IL33,90865,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.38,,11259349|16720336|16785264
IL36G,56300,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.61,,15020195
IL3RA,3563,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.99,,11259349|16720336|16785264
IL4,3565,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,18.24,,15020195
IL4,3565,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,18.24,,20156427
IL4,3565,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,18.24,,15020195
IL4,3565,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,18.24,,2009908|7657819
IL4,3565,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,18.24,,15020195
IL4R,3566,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.51,,20156427
IL4R,3566,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,8.51,,15020195
IL4RA,16190,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.15,,20156427
IL4RA,16190,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.79,,11259349|16720336|16785264
IL5,3567,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,11.55,,20156427
IL5,3567,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,11.55,,2009908|7657819
IL5,3567,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,11.55,,15020195
IL6,3569,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,19.80,,15020195
IL6,3569,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,19.80,,20156427
IL6,3569,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,19.80,,15020195
IL6,3569,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,19.80,,2009908|7657819
IL6,3569,IMMUNE SUPPRESSION,OMIM:146850,,Plant Preparations,19.80,,20156427
IL6,3569,IMMUNE SUPPRESSION,OMIM:146850,,Platelet Activating Factor,19.80,,15020195
IL6,3569,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,19.80,,15020195
IL6,3569,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,2.38,,11259349|16720336|16785264
IL6R,3570,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.86,,20156427
IL6RA,16194,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.75,,20156427
IL6RA,16194,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.75,,15020195
IL6ST,3572,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.83,,20156427
IL7,3574,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.00,,20156427
IL7,3574,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.64,,11259349|16720336|16785264
IL7R,3575,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.92,,20156427
IL9,3578,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.63,,15020195
IL9,3578,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,4.06,,11259349|16720336|16785264
ILDR1,286676,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.67,,15020195
ILDR2,387597,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.52,,15020195
ILF2,3608,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.22,,20156427
ILF3,3609,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,8.70,,2009908|7657819
ILF3,3609,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,8.70,,15020195
ILF3-DT,147727,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,4.31,,20156427
ILK,3611,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.64,,20156427
ILK,3611,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,8.64,,15020195
ILKAP,80895,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.43,,20156427
IMMP1L,196294,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.42,,20156427
IMMP2L,83943,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.47,,15020195
IMP3,55272,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.30,,20156427
IMP4,92856,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.37,,20156427
IMPA1,3612,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.13,,20156427
IMPA2,3613,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.02,,20156427
IMPACT,55364,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.19,,20156427
IMPDH1,3614,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.25,,20156427
IMPDH2,3615,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,3.62,,2009908|7657819
IMPG1,3617,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.97,,15020195
IMPG2,50939,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.88,,15020195
INAA,555251,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,4.04,,20156427
INCENP,3619,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.00,,20156427
INF2,64423,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.33,,15020195
ING2,3622,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.35,,20156427
ING3,54556,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.76,,20156427
ING3,54556,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.76,,15020195
ING4,51147,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.34,,20156427
ING4,51147,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,9.34,,2009908|7657819
ING5B,368450,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,5.07,,2009908|7657819
INHA,3623,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.29,,15020195
INHBA,3624,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,7.45,,15020195
INHBA,3624,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,7.45,,20156427
INHBAA,30072,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,4.87,,2009908|7657819
INHBB,3625,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.90,,20156427
INHBB,3625,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.55,,11259349|16720336|16785264
INHBC,3626,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.30,,20156427
INHBE,83729,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,7.92,,15020195
INHBE,83729,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,7.92,,20156427
INIP,58493,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.43,,20156427
INMT,11185,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,14.01,,20156427
INMT,11185,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,14.01,,15020195
INMT,11185,IMMUNE SUPPRESSION,OMIM:146850,,Plant Preparations,14.01,,20156427
INO80,54617,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.41,,20156427
INO80B,83444,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.37,,20156427
INO80C,125476,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.42,,20156427
INO80D,54891,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.37,,20156427
INO80E,283899,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.49,,20156427
INPP1,3628,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.19,,20156427
INPP4A,3631,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.03,,20156427
INPP4A,3631,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.03,,15020195
INPP4B,8821,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.48,,20156427
INPP4B,8821,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.48,,15020195
INPP5A,3632,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.71,,20156427
INPP5A,3632,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.71,,15020195
INPP5F,22876,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.28,,20156427
INPP5K,51763,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,4.17,,15020195
INPPL1,3636,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.80,,11259349|16720336|16785264
INS,3630,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,14.99,,15020195
INS,3630,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,14.99,,2009908|7657819
INS,3630,IMMUNE SUPPRESSION,OMIM:146850,,Plant Preparations,14.99,,20156427
INS,3630,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,14.99,,15020195
INS1,16333,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,14.43,,15020195
INS1,16333,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,14.43,,2009908|7657819
INS1,16333,IMMUNE SUPPRESSION,OMIM:146850,,Plant Preparations,14.43,,20156427
INS1,16333,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,14.43,,15020195
INS1,16333,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,2.94,,11259349|16720336|16785264
INS2,16334,IMMUNE SUPPRESSION,OMIM:146850,,Plant Preparations,4.59,,20156427
INS2,16334,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.93,,11259349|16720336|16785264
INS-39,180476,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,6.11,,2009908|7657819
INSC,387755,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.28,,20156427
